system:index,month,name,precipitation,year,.geo
5_10_00000000000000000004,11.0,Iran,38.28611720827076,1989.0,
5_11_00000000000000000000,12.0,Iraq,24.30130283935962,1989.0,
5_11_00000000000000000001,12.0,Saudi Arabia,13.782688520786168,1989.0,
5_11_00000000000000000002,12.0,Syria,24.718881467663632,1989.0,
5_11_00000000000000000003,12.0,Turkey,66.6626147923521,1989.0,
5_11_00000000000000000004,12.0,Iran,63.26002513927406,1989.0,
6_0_00000000000000000000,1.0,Iraq,26.833335474844407,1990.0,
6_0_00000000000000000001,1.0,Saudi Arabia,10.5884168173123,1990.0,
6_0_00000000000000000002,1.0,Syria,23.11940521467454,1990.0,
6_0_00000000000000000003,1.0,Turkey,48.596084317574054,1990.0,
6_0_00000000000000000004,1.0,Iran,44.33741539419876,1990.0,
6_1_00000000000000000000,2.0,Iraq,42.89447202766368,1990.0,
6_1_00000000000000000001,2.0,Saudi Arabia,14.513960909026645,1990.0,
6_1_00000000000000000002,2.0,Syria,38.00050067516233,1990.0,
6_1_00000000000000000003,2.0,Turkey,81.32059527685568,1990.0,
6_1_00000000000000000004,2.0,Iran,58.34699579083357,1990.0,
6_2_00000000000000000000,3.0,Iraq,24.489055289242014,1990.0,
6_2_00000000000000000001,3.0,Saudi Arabia,18.514953101102613,1990.0,
6_2_00000000000000000002,3.0,Syria,19.741901170544754,1990.0,
6_2_00000000000000000003,3.0,Turkey,30.864339230245086,1990.0,
6_2_00000000000000000004,3.0,Iran,38.12605850252021,1990.0,
6_3_00000000000000000000,4.0,Iraq,24.076878260082214,1990.0,
6_3_00000000000000000001,4.0,Saudi Arabia,8.976223008605237,1990.0,
6_3_00000000000000000002,4.0,Syria,36.94073634544253,1990.0,
6_3_00000000000000000003,4.0,Turkey,80.33980091423227,1990.0,
6_3_00000000000000000004,4.0,Iran,28.60482130835882,1990.0,
6_4_00000000000000000000,5.0,Iraq,6.505994055407149,1990.0,
6_4_00000000000000000001,5.0,Saudi Arabia,4.720064804298987,1990.0,
6_4_00000000000000000002,5.0,Syria,10.18296890241753,1990.0,
6_4_00000000000000000003,5.0,Turkey,33.73176819105277,1990.0,
6_4_00000000000000000004,5.0,Iran,6.7036268651729545,1990.0,
6_5_00000000000000000000,6.0,Iraq,0.5158226782244034,1990.0,
6_5_00000000000000000001,6.0,Saudi Arabia,0.36235951427033425,1990.0,
6_5_00000000000000000002,6.0,Syria,1.1384616497622158,1990.0,
6_5_00000000000000000003,6.0,Turkey,18.3397067632718,1990.0,
